sample_id,sat_Blue,sat_Green,sat_Red,sat_Rededge,sat_NIR,sat_SWIR1,sat_SWIR2,sat_NDVI,sat_NDRE,sat_GNDVI,class,class_numeric
240,0.07327779565094732,0.10339426369702011,0.08035058611157235,0.2502866406930927,0.35807671716396755,0.21141002076120638,0.13567554689055894,0.633459935039337,0.1771804219941218,0.5518926737100016,Others,3
241,0.06850950679046007,0.10427850160509766,0.08213283345932292,0.23900451626038405,0.3787385873567218,0.1428881518531402,0.10116107799167184,0.6435759313784571,0.2262009406145451,0.5682202390427621,Healthy,0
242,0.11609328004288656,0.1260159077135712,0.1390946448537932,0.21933370125890245,0.303450682596053,0.18510960634398238,0.15802112139041816,0.3713880308924657,0.16090186305275808,0.41315152071447536,Low_severity,1
243,0.060452695022414724,0.09497164091659148,0.06434653777621238,0.23936767763788522,0.3855956202017738,0.18992853554298067,0.1368931489409004,0.7139786230951018,0.23397844812545282,0.6047519313089467,Others,3
244,0.039331219632549194,0.10458361131728855,0.1086541569283139,0.24353912425158147,0.4409659495277442,0.20923036730584388,0.1288119925918634,0.6046208803061657,0.2884227346718108,0.6165935459455122,Healthy,0
245,0.08314890955126131,0.14236519578020504,0.10065358944143406,0.2214696995159854,0.4043769271236173,0.16516613975260755,0.14165209994865802,0.6013960101816176,0.29225567386969403,0.4792236053659668,Low_severity,1
246,0.09701281649763105,0.0952331327677851,0.15371259255757888,0.2661919661967104,0.39940926650565955,0.23088550565182697,0.11323020419616814,0.44419989903163487,0.20014581368499146,0.614941489416725,Low_severity,1
247,0.08057189314316393,0.11443520425268622,0.09598909940975056,0.19162020679316505,0.3052559196693536,0.1864835164976453,0.15177629285721922,0.521543720941111,0.2287002873034202,0.4546694093347409,Low_severity,1
248,0.07922521936195108,0.14212926888053032,0.10305677396750307,0.27450926811405696,0.28722638517523624,0.18457153926986458,0.15157380970542267,0.4718871590879388,0.022638970816100192,0.3379415524730928,High_severity,2
249,0.042877527859675045,0.09623655685812882,0.1076824025063367,0.24458151975880693,0.3718900885353966,0.1799634072856762,0.12303994881485734,0.5509233556227229,0.2065116496262602,0.5888439258686989,Healthy,0
250,0.07984726458242243,0.15153550250489006,0.09584145100700091,0.24603775132294217,0.3401425858657308,0.2776123193457093,0.19873766577433702,0.5603442195064677,0.16053905013961473,0.38359871595227785,Others,3
251,0.09469464835585358,0.11046807553780498,0.02594358106806497,0.2766218535406779,0.37197734412874617,0.12518900171972341,0.11581411541455577,0.8696043388256934,0.14701758949240748,0.5420494379896631,Low_severity,1
252,0.05481234844190526,0.12097242075739564,0.10032881619705525,0.20483237672754662,0.4146363521653402,0.19341007985429898,0.18923568893687293,0.6103471754561426,0.3386837230876122,0.5482806597910355,Others,3
253,0.06486555826559932,0.061510586099876134,0.07478805628021448,0.22206925113608017,0.3861629920809808,0.21555469888564632,0.16316228621426507,0.6755054292810221,0.2697879679593707,0.7251989436150003,Healthy,0
254,0.0717913600356738,0.11387800225612915,0.058949448554228984,0.19839987317406974,0.3662369914016183,0.22142635811365868,0.19087139000232223,0.7227124714496989,0.29724789286238756,0.5256219707343375,High_severity,2
255,0.054304909545283414,0.1203234219457055,0.07864303632714095,0.24327913890651476,0.4236565177262008,0.15264900310166873,0.14556036021299712,0.6868679826907056,0.27045694292368694,0.5576181650438181,Healthy,0
256,0.09110600830760988,0.17294985656513798,0.05708884701420492,0.23967273633014738,0.32692058692790044,0.26438739878422857,0.1659425150576487,0.7026695598170547,0.15398672560427812,0.3080212730459363,High_severity,2
257,0.09667216680930445,0.14496231628327294,0.10794930754780148,0.19864823624003072,0.4236559525674263,0.2700343410947485,0.1673001959990551,0.5938741933275716,0.36157191350195733,0.4901243093146718,High_severity,2
258,0.08210502736154551,0.14253578917284718,0.09378390661172918,0.26307227829316937,0.33564886192280935,0.2011447276887011,0.1250322590468754,0.5632196074287875,0.12121934362207286,0.40384623870190184,Others,3
259,0.0437105984767305,0.07571571511803812,0.07385963569472034,0.18856153688163757,0.3764413156638287,0.14491027544569007,0.04836562118142604,0.6719543431037074,0.3325289030590732,0.6650910636638291,Healthy,0
260,0.03639271578020278,0.11123441710072621,0.07549939130676298,0.2332242698296549,0.335470787919537,0.17357303190893514,0.1539754080295485,0.6325797095599515,0.17979146591243145,0.5019784150682531,Low_severity,1
261,0.07253242992497143,0.13824424313970207,0.07209061514822987,0.2914943523857561,0.45739818969228063,0.18120901300951522,0.12471652667488342,0.7276973016645948,0.22153223324426813,0.5358146581920981,Healthy,0
262,0.07442997230694703,0.10701830834807666,0.09281803407826084,0.2137504788898812,0.35714558186750306,0.18441451240473716,0.19049193397942693,0.5874420473612311,0.2511754990696301,0.5388770621584877,High_severity,2
263,0.11609284591169058,0.14201624979127764,0.09383852016936234,0.2138257437978524,0.3401054502736686,0.2456581020237716,0.13673274260647872,0.5675085883849991,0.22797002195819932,0.4108697045905765,Others,3
264,0.11726458721714669,0.13639623107765736,0.09549507775203649,0.21868395552623635,0.32673927049819945,0.25918135037593915,0.16058714489956605,0.5476678856290412,0.19811278621112857,0.41098779681731196,Low_severity,1
265,0.13113903001674906,0.13811821068557262,0.09338697463312101,0.1244716140278812,0.3738327317325411,0.22767940880999002,0.12898755693139263,0.6002438537554614,0.5004193116640994,0.46042403972070217,High_severity,2
266,0.05617448757278451,0.11104749425222715,0.10361756489042946,0.205932086096546,0.37185606400151816,0.21544257190680116,0.10826841645356258,0.5641501080432086,0.28717096028503003,0.5400841747623801,High_severity,2
267,0.09155206201145742,0.09708655496783927,0.10809055027753421,0.26366535696911475,0.4057489337901656,0.2512988895381393,0.07463750313069635,0.5792828164085072,0.21225058798773644,0.6138436640276069,High_severity,2
268,0.0992943511520372,0.16739407752115948,0.09848911336081119,0.21225512544810396,0.3428128416708637,0.28172101606345484,0.14774111325434863,0.5536429773861209,0.23521032370217337,0.3438188655447909,Others,3
269,0.09753853673927722,0.1396305556303012,0.1724780533045317,0.2143541819373625,0.36300093666394256,0.2700378266319756,0.13045071591284296,0.35579898918280195,0.2574615690369045,0.44440188181221024,High_severity,2
270,0.07344348617644522,0.13278996420112638,0.1015751352057896,0.15756515249148756,0.3531167826859796,0.1560112300141026,0.1275163061844277,0.5532133683978626,0.3829225526188544,0.4534343675949066,High_severity,2
271,0.11324562997998448,0.11836904442608351,0.10597573137544257,0.17086686197712853,0.30179211019883295,0.21785391326917122,0.17459271963402373,0.48021535505938645,0.276997276956299,0.43655407872365953,High_severity,2
272,0.08960444293442224,0.1347684972933023,0.11158869273009507,0.2465134888892751,0.3043136873485929,0.26053378182418296,0.16333362391956505,0.4633899776722475,0.10493345454393024,0.3861354342890672,High_severity,2
273,0.07466175674091327,0.11765327116906067,0.058192463166004266,0.26483197843517964,0.3286380131136842,0.16992457801290947,0.08746178349046227,0.6991319622710924,0.10751349788045858,0.4727512039221352,Low_severity,1
274,0.0547541859867291,0.1426672028907122,0.1404619587738144,0.17390378520516458,0.3335857629388779,0.3022401907004381,0.24985120242040185,0.4073931701798384,0.31465077126749075,0.40087636979982405,High_severity,2
275,0.09321883528047985,0.14011165686879734,0.08157224050232846,0.2130148163530552,0.3797522134686277,0.26684929260483936,0.1478342681136054,0.6463563125684031,0.28128655732713526,0.4609679000086855,Others,3
276,0.06406106617382369,0.09162692485067041,0.06507628875352736,0.24954458196520304,0.42324313076380776,0.15221140579782563,0.09267971265528645,0.7334683563563779,0.2581773500203146,0.644077476048526,Healthy,0
277,0.09333156596829607,0.08974242557949291,0.09444301705167181,0.1879033060311283,0.3608379091476691,0.21693621102413674,0.1393214730345116,0.5851220131707396,0.31514782985672624,0.6016584894507913,High_severity,2
278,0.07084309181917942,0.10858769605152636,0.04457284674940841,0.19853450264763636,0.39380940153839,0.14158746085000723,0.10938722916152396,0.7966484869152535,0.32966473953858283,0.5677216426112338,Healthy,0
279,0.07234837173650155,0.06588272890962221,0.0289005960813876,0.24848815427701973,0.4509985481891703,0.1694692008988225,0.1162597364034518,0.8795555423408131,0.2895128573540524,0.7450759707164633,Healthy,0
280,0.08540185002137565,0.12208853068589359,0.1036252878959198,0.23436315963391183,0.3576071589367946,0.22510502056535148,0.20697005320302894,0.5506591584893249,0.20819286953516777,0.4909750772122879,Others,3
281,0.09147361675564764,0.10346273721076898,0.11481429431262485,0.25941887440566336,0.4229162824347043,0.2279283551659384,0.1340501879390506,0.5729672096865929,0.23961451552069324,0.606888825924509,Others,3
282,0.08384756615137495,0.14454879276258048,0.12599372447341198,0.2398107176405716,0.37322243231681307,0.20760522865254732,0.22823019306050973,0.495233786969136,0.21762561239227546,0.44164995750617164,High_severity,2
283,0.052290875010934046,0.17734231816018595,0.1557787180771954,0.17478284566880595,0.3246994889003827,0.13480159257737584,0.14952644429395032,0.3515680177999626,0.30014403484536084,0.29351573647415163,High_severity,2
284,0.10052974668620969,0.08339977536924884,0.14105404085251816,0.21571161060284189,0.33146792013350634,0.18188097978058546,0.18482579838318197,0.40297360758354245,0.21155087686648172,0.5979451942230342,High_severity,2
285,0.048217300824552986,0.16372939418379892,0.08756120548612116,0.24991561432790832,0.4286396099559227,0.1329150567263214,0.14612763478797242,0.6607475119498255,0.26338902012971077,0.4472047219230256,Others,3
286,0.05507073253000583,0.12183539881518196,0.16458094349644653,0.21897439329705845,0.2841319256708608,0.20312205831628588,0.19809469417595496,0.266430919167238,0.1295104631312674,0.3997773147411489,High_severity,2
287,0.05914444582038031,0.1334195589646202,0.10363806442173326,0.22037895264794094,0.2945669618963545,0.22454304427487312,0.1949859358210522,0.479473851046035,0.14406951711436863,0.37652448167656366,Low_severity,1
288,0.08141473775696051,0.0819793965292451,0.09429774473908493,0.21982370375955804,0.3116393826332233,0.15992026459854444,0.1308775988307315,0.5354071437146519,0.17276021839418645,0.583457899525634,Others,3
289,0.06519267834220237,0.13328303726741697,0.07535633621556416,0.16483410235295373,0.38850194042098785,0.13060491137323946,0.11864813021821002,0.675088965698856,0.4042170051796369,0.48912658291588523,Healthy,0
290,0.019444864879402494,0.10830983230274184,0.11686293889929325,0.29212708755271,0.3830300062262027,0.13747014234053512,0.04198161551447438,0.5324481369907897,0.13463965573508413,0.559124565893057,Healthy,0
291,0.07758064831702295,0.12820169079364332,0.11582988399838674,0.2278575468358893,0.2659234526298013,0.1927326441611215,0.1610310450070218,0.39316897648389,0.07709066536602724,0.349436629797026,High_severity,2
292,0.09106207146037704,0.0576670687113487,0.05328891462069585,0.21479333735204031,0.4061438152101988,0.1473723845554394,0.14646644265172518,0.7680229937457432,0.308164001893861,0.7513336978047159,Healthy,0
293,0.06406924491337451,0.11784234854493866,0.10645009293562166,0.25619845024196497,0.3641836016853892,0.17308786869024337,0.16289930784287066,0.5476308043717814,0.17406233966302614,0.5110539235963137,Others,3
294,0.07480020375861406,0.14222078002000987,0.07666048514901982,0.21969947992191374,0.3987956230481442,0.23207343638672107,0.1448242982000375,0.6775286558429072,0.28956760088511274,0.47424595922244617,Others,3
295,0.11022662133017799,0.12527110235175531,0.13339608030100558,0.20286921108950684,0.3991904413890845,0.20110615917935953,0.2211248368252775,0.4990632512528051,0.32608268880226726,0.5222867954884508,High_severity,2
296,0.08860057218817181,0.14204047907844325,0.09537285010098287,0.22474794493998498,0.3970301534452161,0.17236923046114153,0.11702220620366957,0.6126227930612749,0.27707989225200985,0.47301718732671183,Low_severity,1
297,0.10677569127892846,0.15609057055510214,0.10676208390982701,0.23751357947838633,0.3018881575574418,0.2072867321619128,0.14099423560949367,0.4774891920949558,0.11934440262060109,0.31835012862543105,High_severity,2
298,0.0081043299824866,0.09437319760709946,0.09534381559771984,0.22780427404717796,0.4120670830231157,0.2069125751442716,0.10935645783835538,0.624194845412787,0.28796852201605166,0.6273076956293393,Healthy,0
299,0.11082691561934056,0.15438002792549382,0.04553347218053929,0.21171614187005375,0.37324002720225213,0.18448122434216763,0.0989559575299243,0.7825389034996307,0.2761298946352895,0.4148060657470053,Low_severity,1
300,0.09426109246957567,0.12428698312545419,0.10797783130458798,0.2634317785378574,0.33514251054242694,0.2504495601166214,0.17076972124009213,0.5126478244960968,0.11980255970358142,0.4589507864059746,Low_severity,1
301,0.13619081171074013,0.1264302948150773,0.09426756337692188,0.2205568965025806,0.30367929863031756,0.1789303685896309,0.1653244473253667,0.5262303971870146,0.15855906726673985,0.41210195381922615,Others,3
302,0.06169461849770101,0.12408114905048,0.18065578982411357,0.22776382595076328,0.3312096883535316,0.20769036953966352,0.16691427498336792,0.29412786161204574,0.18506397844541575,0.45493676192576626,Others,3
303,0.026813041397363582,0.10814312774111626,0.07638229063915353,0.27955601416502074,0.3920550991543855,0.1474719578148197,0.10199189186913692,0.6738847397607669,0.167506288621913,0.5675989160844874,Healthy,0
304,0.07263581835577787,0.048506108721050434,0.07003747755140088,0.22501837435896674,0.4058206671147002,0.14630185382716498,0.13034155655422694,0.7056371595760136,0.2866060609270022,0.7864703939941833,Healthy,0
305,0.07265895803176019,0.11675336780116295,0.061515728432837403,0.218521106247758,0.3709201830096202,0.20646243989426438,0.08277725074852121,0.7154920449245665,0.25854835679031896,0.5211822843086147,Others,3
306,0.09259937727470931,0.08672278922007665,0.13559159415706068,0.2427339188213186,0.4253533299293163,0.2679114618202373,0.1581350313155169,0.516560045969213,0.27334664963222616,0.66128946077731,High_severity,2
307,0.09402219864815906,0.15251413548940246,0.07242860185460398,0.2030111217915686,0.4084423584183246,0.1527514849661143,0.12964066525331322,0.6987607577155602,0.33597198033158265,0.4562354223695293,Others,3
308,0.07439383976714692,0.15829700159816812,0.07280137988152223,0.24400434949405475,0.3763757848657955,0.19681262434980798,0.10893525546675681,0.6758455879097225,0.21337149279986284,0.40787335504745326,Low_severity,1
309,0.06770024878636266,0.136150830647667,0.09726457612277362,0.22133700463607373,0.35948057528819577,0.14491591723902328,0.13027811179402599,0.5740969517801972,0.237843301282537,0.4505964351044953,Low_severity,1
310,0.09331063827855954,0.11896494520847607,0.12492956067051132,0.252042573275245,0.29748992951479963,0.16747526362371745,0.14834944100727862,0.40850475144645415,0.08270185295467108,0.42867785957590043,Others,3
311,0.06327203227532438,0.08498392706554678,0.09684624553106536,0.26857737396437864,0.3641052857637968,0.15045299479475632,0.175844034131663,0.5797985733597028,0.15098866758962637,0.6215276402203803,Low_severity,1
312,0.06907610100082814,0.10248128322017555,0.09602952731828526,0.24932503626813599,0.3305138266703095,0.18628281728615928,0.11073800952331364,0.5497314567425988,0.14001957369799883,0.5266399971764321,Low_severity,1
313,0.0898127178441062,0.1565611895957936,0.07944821496122084,0.20779974215686348,0.2915795159935138,0.15779123388905236,0.1279318547200723,0.5717397470168422,0.16776782869788684,0.30128556659491657,Healthy,0
314,0.0995910010797494,0.0962675090259962,0.09194537003592569,0.2431463616890438,0.3355442867077987,0.1794133446169639,0.09781494771988838,0.5698358143385631,0.1596672164561957,0.554122837879382,Others,3
315,0.10500174772022093,0.06528667654632883,0.11475014619882175,0.19237302247710597,0.40551456913520256,0.15879389869182822,0.13766105759134784,0.5588778450018508,0.3564910020683371,0.7226571631015127,Others,3
316,0.07238791628442709,0.14414153195715043,0.10637314969464574,0.23671614298191193,0.37498497722205903,0.17865721677104884,0.14967620566205198,0.5580290692254054,0.2260398578214824,0.444676665866852,Low_severity,1
317,0.026154372793484322,0.15263226986793804,0.11899409958810034,0.17408214864519916,0.3558000466968514,0.20914069964472798,0.12767841733596072,0.49875498457942224,0.3429401849110053,0.3995965051978038,Others,3
318,0.06936014912826571,0.15590402992648691,0.088623936912956,0.198533665890926,0.38906237020679835,0.14212642625383173,0.13227345924507194,0.6289450394870193,0.324251173614427,0.42783984521483653,Low_severity,1
319,0.0517839454248075,0.13562670662475046,0.05525702077896967,0.2887519968578005,0.310442797785644,0.1641569186063449,0.13173467791362287,0.6978012130503337,0.03619991548950414,0.39190325595550823,Healthy,0
320,0.0651058414890782,0.13913489696779657,0.07301652925732521,0.26515201146557454,0.40171896728848416,0.18526602044938167,0.10565734919712907,0.6923906900217245,0.20478767283899957,0.4854991110801484,Healthy,0
321,0.07069083145796301,0.13041458739162473,0.13565192956261649,0.2084758623801092,0.3765531750199692,0.20262155546495852,0.19197967601010707,0.4703218365105357,0.28729738507820174,0.48551132020207427,Others,3
322,0.07341712243048201,0.0639479228421087,0.03970592984534986,0.21499090181796282,0.36362559347087386,0.20555546579648049,0.1265100629190225,0.8031102081043179,0.2568794579192127,0.700879870233595,Others,3
323,0.048323621092235786,0.11348295167787771,0.034112549105292655,0.2150970126017268,0.3075661606188308,0.13192187573256167,0.12584166884427195,0.8003238239055888,0.17691919529613218,0.46095147400331027,Healthy,0
324,0.037518172366205485,0.12204669756649665,0.09791306562900613,0.26461676070463613,0.38229339927689565,0.19899102525665807,0.12548093931366094,0.5922043005056479,0.1819056893087272,0.5160142993572268,Healthy,0
325,0.0937034985343697,0.10439457534905527,0.11714405155285877,0.2460824588766095,0.4458974178188874,0.184187924257111,0.12430674125217095,0.5838883708385791,0.2887583377373352,0.6205847926368238,Healthy,0
326,0.057500727779110944,0.11700274877230886,0.0649312460334533,0.2787330249531197,0.3603933181183092,0.21113833141002925,0.16775505415308384,0.6946743663256431,0.12776862360696523,0.5098294398009074,High_severity,2
327,0.06804937437329817,0.08508799601615152,0.08004588519258903,0.24837293116437276,0.33339701848552616,0.2146437351476308,0.1301885627756627,0.6127838476342139,0.1461472655511336,0.5933522440822769,Healthy,0
328,0.09080160860230213,0.08615913939195907,0.06981762678912302,0.2521570508132565,0.4782966912526358,0.16927995485455766,0.13927678778764457,0.7452442875838035,0.3095879005285181,0.6947178690897128,Healthy,0
329,0.08558829614237386,0.15220926185809264,0.06442591121149867,0.21739768522769237,0.3495171251361368,0.14557779578342048,0.10431380980016272,0.6887208840136505,0.2330499000787333,0.39325789592229177,Healthy,0
330,0.10589515764265363,0.17932551311502173,0.1294302192477137,0.20236202897565403,0.3047657416644124,0.2873228980804536,0.14098728826047524,0.4038165671748007,0.2019288207378399,0.2591251697090558,High_severity,2
331,0.08384640236404013,0.11957192348456895,0.06062107439842691,0.2409430640620269,0.31468072923531687,0.2684315829339521,0.10135656189028766,0.6769475989111585,0.13271149663281073,0.4492979018751156,Low_severity,1
332,0.09582256157508699,0.12977464874135325,0.07162895738751915,0.2190274510890518,0.30466610390785825,0.18825521647446097,0.10103595245229866,0.6192936620483939,0.16352817788508348,0.402566872697877,Others,3
333,0.11687227366637398,0.1059520740015472,0.10870282733471696,0.20210247449469587,0.3028749977313075,0.22982118162677634,0.2214472337436918,0.47177510198816425,0.19955845315711573,0.48167779813377487,Others,3
334,0.08619949055097399,0.13532036380057294,0.09203446929412588,0.24610930180230814,0.38286403059956164,0.23953046853238907,0.0769427809153711,0.6124036217645283,0.21742532115793556,0.47771347318468077,Low_severity,1
335,0.027954385275081428,0.15356018575320468,0.04641505040868634,0.2986990246368428,0.4405221493045226,0.17357955520945959,0.15734185701072484,0.8093591927828748,0.1918547921341457,0.4830339948139237,Low_severity,1
336,0.06731004112630327,0.08341239811464599,0.12269107416896588,0.23647353778602404,0.3342129783755958,0.23032930874230353,0.12407105679091826,0.46294600152621823,0.17126642705168055,0.6005396088923013,Low_severity,1
337,0.0882776954012413,0.1264057154335374,0.07607447951722397,0.27841048085748343,0.3314662007744259,0.21803786649978166,0.16891265328079363,0.6266655909648946,0.08699417688011264,0.44785556414809896,Healthy,0
338,0.07178023672804867,0.14270566723144668,0.10299556546510452,0.23749537678625238,0.3441477113791003,0.2107021455601527,0.09969154928450794,0.5393173919911555,0.18336388201440842,0.4137632663093727,High_severity,2
339,0.11924994372044226,0.14017028704634812,0.118502178952906,0.2553153839353314,0.3526331395912883,0.23886995469782993,0.15365246233526403,0.49695056053501946,0.16007565096372134,0.43113103736830616,High_severity,2
340,0.07044962302651415,0.15460138940612678,0.0817610952262007,0.2280292438072496,0.38563947336491416,0.1869933618944185,0.17406536443806683,0.6501455037906645,0.25683275869747046,0.4276575503262208,Low_severity,1
341,0.08436912392337652,0.17660748496538614,0.131650031375939,0.21880487324353012,0.34748174611767046,0.17810393079926348,0.17923710364175896,0.45046420396236436,0.22722923070175,0.3260403973559314,Others,3
342,0.10039365330893699,0.11204780054815353,0.06739834236965023,0.23261823101086246,0.3573714415376,0.16454561173617369,0.13012304429295893,0.6826594314233668,0.21144982078731242,0.5226109605124171,Others,3
343,0.07019274343781864,0.13307556029376388,0.05133483495070076,0.25795743473967314,0.37112582409020667,0.17184250849322819,0.07826467255631918,0.7569722346821889,0.17989413604970395,0.4721333006399631,Low_severity,1
344,0.08171833771759587,0.12249469170780952,0.0895550402098728,0.2580918988032044,0.3464701953949186,0.23856752970590073,0.1062002547309526,0.5892208390844399,0.1461856398868955,0.47759546577321166,Low_severity,1
345,0.09692052732895642,0.10378547274048014,0.09841477858712884,0.23947206437140484,0.3991475951235742,0.23751551210689092,0.18574821179071954,0.6044122956759186,0.2500322819351363,0.5872791853546048,Low_severity,1
346,0.04246063409415893,0.12374245408488255,0.05708152137062664,0.26660002203627586,0.45397905449894926,0.22292022758911384,0.12773998932881686,0.7766154383029773,0.26003951344750637,0.5716190162688859,Others,3
347,0.08073861990009862,0.14766197903836303,0.07903257057087429,0.1990696967453094,0.326844030884253,0.2503087243854029,0.16731288125577468,0.6105586265011046,0.24295683384204025,0.37761808722952017,Others,3
348,0.09278783843361614,0.12204774963288235,0.0962753363381968,0.26746839471642275,0.365707379464408,0.21016638511848407,0.14591125126035875,0.583208059327773,0.1551527849830983,0.49955318826165324,Others,3
349,0.07570184005543651,0.094266054667875,0.06933636581210843,0.27195700968177716,0.3772738036862619,0.20452747422324585,0.09757989864368616,0.6894993865008197,0.16221779964220867,0.6001777877403563,Low_severity,1
350,0.11319795019024198,0.11231567694593655,0.06415097119067215,0.2484916777286651,0.3159928758981007,0.2300038025311605,0.16600426451544445,0.6624910718300205,0.11958023959335308,0.4755384817784165,High_severity,2
351,0.044544783298811466,0.11056242555726065,0.12820476442534448,0.23559489914658907,0.37922877389390486,0.2270279958477215,0.13682178546859072,0.4946933746240279,0.23361799658266522,0.5485324126642082,Others,3
352,0.03559632714855866,0.09354046231915937,0.06968767639384198,0.26584696788540185,0.39019198248785747,0.1409995174787158,0.14166459625022693,0.6969308163648585,0.18953907314757515,0.6132553715454131,Low_severity,1
353,0.08509835662090164,0.11717020754608669,0.10969169616937685,0.22684935953244165,0.3728531081589712,0.1480035744083003,0.10365483789726516,0.5453616112515968,0.24346030989096792,0.5217770102326692,Healthy,0
354,0.0890638663971361,0.12189978260002984,0.08226027001238191,0.25591865259357616,0.4188799871354147,0.14546693867306149,0.07856222363174684,0.6717075954721328,0.24149624043001364,0.5491703298750819,Healthy,0
355,0.06905457097595798,0.13969487845218942,0.0967662576938163,0.25240317205223706,0.3713370408362846,0.23056915595041644,0.12139443551316088,0.5865602400253377,0.19067853302782656,0.4532831583330801,Healthy,0
356,0.09638915536956368,0.1100799882314788,0.11317903261334045,0.17495357296833997,0.27875595692066757,0.2945750076980365,0.19014455911810285,0.4224601751024836,0.22878598996525623,0.43379726281012443,High_severity,2
357,0.09467153764514745,0.10645101471543046,0.024820423161127286,0.2476835593136726,0.3661782367356799,0.13152527293123717,0.1588197618823992,0.8730408786174464,0.19303152303109067,0.5495369176216045,High_severity,2
358,0.05057419095372884,0.14855472942110068,0.046339652855783266,0.21557707526461103,0.3979855974868089,0.23141736750326242,0.1227315355463862,0.7914156225870413,0.29729403420879097,0.45638145217367754,Healthy,0
359,0.06659990015463901,0.1212025341475754,0.1039456302829977,0.2128613222512699,0.3761432009088802,0.22265130763444912,0.18390254977645668,0.566973345224715,0.27721668041115194,0.5126024992098615,Others,3
360,0.09185717721860678,0.13239122004699005,0.12953356143613168,0.2158264262258154,0.3504385589769716,0.2724495405387273,0.16507755433399635,0.4602454770721079,0.2377193297638734,0.45160292178076367,High_severity,2
361,0.10386898582914282,0.12302701120680133,0.06127276032630617,0.20011985103805385,0.3265659829893487,0.2430890120751259,0.16334864896426476,0.6840297088295926,0.24007885494926007,0.4527182905651476,High_severity,2
362,0.04825819796559466,0.14422205657715004,0.08830468863448637,0.2446581204676689,0.3494535926888546,0.24412861367604682,0.12137363735468339,0.5965595973762426,0.17639018033225762,0.41572140820970643,Low_severity,1
363,0.06237086790588651,0.13698174937039795,0.04298885371898628,0.2585452780961727,0.39508851985661475,0.17847894913694845,0.14599323709577866,0.8037385342771303,0.20889868637163808,0.48509902810617883,Healthy,0
364,0.07693761454916001,0.1533282830251871,0.11437826557963388,0.20077290992591945,0.3516635935277321,0.17239881534532914,0.1661165375802012,0.5091502475820155,0.27313670016100244,0.39274950689580246,High_severity,2
365,0.074960301229268,0.1072529913334555,0.0718107799682489,0.27550883192807557,0.41793657169967235,0.16442058195410883,0.09811605905621162,0.7067435700318354,0.20539142523187615,0.5915646506223879,Healthy,0
366,0.08700221874597153,0.10926748100410742,0.13909000819552642,0.1926881391284813,0.33105175189111424,0.25351350782740245,0.12525546359716386,0.4083060897636745,0.2641838346383589,0.5036897194535733,High_severity,2
367,0.07204728857303114,0.17562372970591741,0.14142117222388062,0.2905257764086528,0.3270159632848371,0.21804821904162155,0.1950089944613059,0.39619999567156977,0.05908942591361652,0.30119434595012057,High_severity,2
368,0.11382497525366486,0.15152947079760445,0.12932999163039127,0.214002579146078,0.36197700508635033,0.25585541280306384,0.14545197780532293,0.473526766381651,0.2569091509336542,0.40982449914868074,High_severity,2
369,0.07027119898205031,0.11388051241114269,0.13152287101483687,0.19059144849488233,0.31081271666192356,0.2172673054989536,0.15908015120307936,0.405325392398913,0.23976918526283886,0.4637046008023351,Others,3
370,0.07565329023512178,0.16082908285543174,0.09750343257754773,0.19631092657039934,0.4371669001202732,0.19854960595598853,0.22735361677843538,0.6352764437646341,0.38021216118663603,0.4621064775213856,High_severity,2
371,0.034192395131864534,0.09713016925806123,0.1587730227771149,0.28601672769675657,0.41633154075264994,0.14092183496782718,0.1477161685659611,0.44784641664942193,0.1855415879982063,0.6216653847234879,Healthy,0
372,0.05225347834672092,0.1443570109509514,0.04291573880670893,0.2418189552337852,0.3453599497916859,0.16128238275722914,0.16878569587508846,0.7789419215937676,0.17633636643232137,0.4104471663303658,Healthy,0
373,0.07821818021389625,0.14480226505968333,0.05993249507804719,0.21535807269622667,0.4019124346809757,0.17873417113345677,0.10150784385517536,0.7404648564213178,0.3022246482784722,0.4702821594942588,Healthy,0
374,0.09407886707282792,0.10784935817428332,0.14315009181624372,0.24156013434779103,0.3505264514557787,0.16635896238339343,0.20162375370380303,0.420065248117871,0.18403780751104243,0.5294282293765699,High_severity,2
375,0.09006530757282133,0.13383073905138068,0.11723891180333902,0.22378091578390838,0.34334319598267743,0.17573597468358,0.14419532810923422,0.49090982988072357,0.21082207177955062,0.43906936558959964,Low_severity,1
376,0.08893694057545753,0.1387722879243507,0.10967974314595604,0.255971924764275,0.2977372970396499,0.13296395932751914,0.1542199283550218,0.46158490034688043,0.07542834872662557,0.3641730092327966,Low_severity,1
377,0.11300984179250087,0.17346431055423828,0.09408063598239447,0.28390671478166885,0.35213980550115925,0.15065422666336353,0.17883130766149177,0.5783221599189692,0.10727688705717546,0.3399431044944271,Healthy,0
378,0.050428468914665736,0.08930688705172243,0.01640617778209747,0.2644711799272609,0.41612436904797323,0.21353315692961716,0.10933555900878876,0.9241386399072388,0.22282424466198028,0.6466111425680934,Healthy,0
379,0.038449554887970944,0.15190144163174435,0.1346651003974943,0.31372346738348744,0.2975297970498446,0.15272754083346196,0.136775317950818,0.37683160447815023,-0.026492570716420336,0.3240281112752698,Low_severity,1
380,0.059020509978150684,0.12572813718423795,0.1017182157768581,0.1739923734285549,0.27981913524261204,0.24417042962199406,0.1298161556049091,0.4667981234074912,0.23319541217439577,0.3799581664950491,Low_severity,1
