sample_id,uav_Blue,uav_Green,uav_Red,uav_Rededge,uav_NIR,uav_NDVI,uav_NDRE,uav_GNDVI,uav_SAVI,sat_Blue,sat_Green,sat_Red,sat_Rededge,sat_NIR,sat_SWIR1,sat_SWIR2,sat_NDVI,sat_NDRE,sat_GNDVI,class,class_numeric
134,0.0550976741442611,0.149865505684634,0.168582007143456,0.190636309017816,0.2674985526089176,0.2268308991385235,0.1677720907729681,0.2818475730882097,0.1585064625607039,0.0928971721177304,0.1455548302469369,0.0932644673407997,0.2100733689727277,0.2675989299885464,0.2146995003445344,0.1151382781084652,0.4831037559861975,0.1204289240571649,0.295396318484548,Others,3
135,0.0262620850565567,0.1187277788589496,0.115132823054338,0.2029568470938462,0.4106222409526124,0.5620286672015167,0.3384492690582737,0.5514205179355076,0.4321052290163574,0.0929503197719871,0.076240927251277,0.0482233332524091,0.2128697852416329,0.3701917715019046,0.2192445429255898,0.1104535839892961,0.7694952562445132,0.2698205437157137,0.6584438036720595,Healthy,0
136,0.052209348808445,0.0874573498477885,0.0655735178088831,0.2872320012588856,0.5068927944647943,0.7709087280666586,0.2766073977147804,0.705704286657689,0.6172491456449026,0.0260251484734678,0.1088499934364293,0.0644234909085264,0.2718011834228905,0.418372045944616,0.2128066281123899,0.0958544622572268,0.7331230883846265,0.2123682233459663,0.5870810197380275,Healthy,0
137,0.0487190457278171,0.1187223215631162,0.068770802675883,0.264213745849336,0.4554472165476196,0.7376251858806774,0.2657271697235701,0.586455519901792,0.5662999575494048,0.0302479956366645,0.112529491312806,0.0669663131005886,0.2479613145747837,0.413705135808686,0.1779790906196974,0.1380947965499112,0.7213634666567086,0.250494522032733,0.5723219814387994,Others,3
138,0.0676609764191554,0.0918590348411668,0.0928748903505563,0.2843262927856088,0.428737133692338,0.6438928319531267,0.2025217330525862,0.6471006112091472,0.4931357043146153,0.0700337446155095,0.1599374952022371,0.0479834170436945,0.2596360873098195,0.3985636949329547,0.1820198326927886,0.1366711851064617,0.7850913565142318,0.2110720959975831,0.4272617569050396,Others,3
139,0.0594510384558674,0.1319040401761486,0.1688724728445046,0.1920109678359763,0.372409648584951,0.3760278931861469,0.3196174546084245,0.4768968476735781,0.2932017724375701,0.0757864926708106,0.0921182713276973,0.1248947727363291,0.2399125153798994,0.4081203466958902,0.191325618543157,0.1827476586175104,0.5313649906615402,0.2595668231657028,0.6317026794466568,Others,3
140,0.076386854793894,0.16271105064691,0.1413256232883717,0.198341002954046,0.3564878838432082,0.432214589344129,0.2850372153513201,0.3732227096856383,0.3234506132915026,0.0940275765993462,0.114772099980502,0.141332664233486,0.2146801179304418,0.3808733210790466,0.1342527547991203,0.1270427098755462,0.4587091369743666,0.2790567432958052,0.5368781991967081,Others,3
141,0.0657938448497741,0.1118480511858996,0.1026857314446143,0.2382398534432868,0.444496395631828,0.6246743950016883,0.3021028141803685,0.5979179739254453,0.4896149227758859,0.073026247577093,0.0911749632054735,0.0862036399838744,0.2010663297828046,0.4804455894344154,0.1920221160112724,0.1030994913081185,0.6957424963857471,0.409940386622297,0.6809948040377332,Healthy,0
142,0.0421223192100388,0.0873561172532959,0.0489927401935233,0.3078733358483896,0.4709608290045667,0.8115495571303283,0.2093995108534664,0.6870733806709501,0.6205695556457594,0.0811092670639638,0.0836348346288255,0.0692452555073829,0.2070095351080768,0.5131667162797103,0.1512661802721825,0.1370814009349873,0.7622121149230214,0.425114241939616,0.7197231324164467,Healthy,0
143,0.0469470194556444,0.1106275860981737,0.1089817307315046,0.2488437014673384,0.426145042500693,0.5926881771463293,0.262673033613953,0.587804667361881,0.4596006788311177,0.0433034283763207,0.1404210959556648,0.0951221209454095,0.3393864991375139,0.3099088062122979,0.1460118745657994,0.1035710553796521,0.5302969992295342,-0.0453995164947862,0.3763634380943642,High_severity,2
144,0.0824970578379842,0.1335825538525341,0.1694236121602378,0.1931030660730726,0.2913310399304996,0.2645820877056587,0.202768493465038,0.3712483864625753,0.1903307376732041,0.0862904189800306,0.1309826298689026,0.1162932508980428,0.2612916042746555,0.2335863422141991,0.2481466491319769,0.1501066527526522,0.3352384466690759,-0.0559840305211101,0.2814384113903926,High_severity,2
145,0.0589550062846856,0.0840197304948527,0.1030866751264825,0.2845631371154269,0.4532094409511848,0.6293820066430588,0.2285884686548098,0.6872108405107625,0.4971940545301007,0.0414042690810586,0.098576554164914,0.0530722333372336,0.2883904423744767,0.3791907123405061,0.1334848402790983,0.0723449564924958,0.754444678324105,0.136013830415563,0.5873448807577708,Low_severity,1
146,0.0850684254473448,0.1548040606048669,0.1838735960680798,0.170404327967526,0.250935722352167,0.1542334155296807,0.1911315915103193,0.2369293468012722,0.1076082442097659,0.0966371021444519,0.1191981125723292,0.1019955040647304,0.1935093406138309,0.3357004518673117,0.2666095114722764,0.1810499652694161,0.533943584890848,0.2686857145761289,0.4759354199362601,High_severity,2
147,0.0627158705864408,0.1200010134482381,0.0922574340752929,0.2415856192878751,0.4316680385491783,0.6478222995604591,0.2823340312356811,0.564952889730707,0.4972196906146784,0.0288423841980036,0.0975360717963612,0.0734811956610479,0.2499559817529003,0.3792101662997835,0.1988720350141077,0.1723763987744764,0.6753585253194834,0.2054372838509106,0.5908260453785006,Healthy,0
148,0.0677899839970398,0.1253362474408044,0.1600648052128976,0.1793839452736424,0.3483335178904366,0.3703173360768,0.3201515667186931,0.47078637221797,0.2800511093148353,0.0895377554587275,0.1131548443257541,0.1138240816971222,0.2017892496468484,0.3668934656192342,0.2047430279331991,0.1253711609731183,0.5264409117888285,0.2903274735458323,0.5285689294949449,Others,3
149,0.0433157829847282,0.1074492954288985,0.1009829712581658,0.2632770100351221,0.4376176652876983,0.6250172598911635,0.248740162239466,0.6057390993296109,0.4861849909158997,0.0421666894816634,0.0849427816629397,0.0913000192321123,0.2016681854222235,0.3553900923560082,0.193307408143415,0.1678974177094888,0.5912154002804642,0.2759530071914349,0.6141883258106022,Low_severity,1
150,0.077117553936963,0.0916491385566984,0.1065601450952423,0.2372853409691092,0.4089383180712646,0.5865743442155588,0.2656247178524163,0.63383365946058,0.4466449491708032,0.062969159546913,0.1065680711476329,0.0903334233491947,0.2295232523931439,0.3498739629002055,0.1441921134119495,0.127549739421768,0.5895869711826407,0.2077171020681,0.5330488289934147,Others,3
151,0.063099028334705,0.1241765258008437,0.1296791265597467,0.2228475593361979,0.3295005639784428,0.4351704605761023,0.193090191023408,0.4525774891509047,0.3124880135440174,0.099999591627821,0.114232612612625,0.0608287787879164,0.2691631840710122,0.3228428309181901,0.2400969958535919,0.0992663156315385,0.682912275763581,0.09067415784307,0.477286522025476,Others,3
152,0.0611246282557217,0.1150995941685538,0.1455068130814172,0.2240383690674747,0.35786528730556,0.421871760593978,0.2299812293193331,0.5132848180616835,0.3174671801352275,0.0840489747108409,0.1028226422961172,0.1194402717522545,0.2571291310843676,0.3412486953797791,0.2164185383163465,0.122135204232608,0.4814710997060933,0.1405793473205373,0.536909349591205,Low_severity,1
153,0.0731064278541923,0.1155097909479214,0.1458351237086777,0.2126336601064565,0.329126209325599,0.3859073841779318,0.2150261689579654,0.4804298757776477,0.2819974691403643,0.0459659106242711,0.1292137970318595,0.1076037209226792,0.1965576888589278,0.3713931617336418,0.2288432601272807,0.1283156714204159,0.5507122287479077,0.3078355683283155,0.4837714707342412,Others,3
154,0.0531370844368682,0.1331796258012186,0.0922361025925423,0.2749051450180604,0.420353920965457,0.640117449214827,0.2092008332773683,0.5188019711572919,0.4860572552650486,0.0560560637552672,0.1183957836755662,0.1547231285273523,0.2388580618182042,0.3602350954473768,0.2016621666382433,0.1184008964591588,0.3990847361049421,0.202601268529204,0.5052731077755866,Others,3
155,0.0754830965870135,0.1451453526074901,0.163440005855305,0.1689813434803976,0.3304221941554871,0.3381149403548867,0.3232673349478673,0.3895910114327858,0.2520201316113575,0.0524094050953686,0.1151577998208311,0.1036599504690425,0.2415942298463808,0.3139508163044294,0.20746890600363,0.1780018840541796,0.5035570980607804,0.1302443194469714,0.4632696921321406,Others,3
156,0.0489978157924446,0.1096343536874396,0.0783707072880971,0.2547097732633734,0.4608344598371324,0.7093102512131687,0.2880670083533558,0.6156341903772894,0.5520523251540179,0.0319239998504979,0.1069208597643432,0.0887897382383742,0.2344534844607555,0.4086049797779003,0.1257745475948913,0.1791471655676171,0.6429807755398436,0.270817515050253,0.5851968938772005,Low_severity,1
157,0.0477903614776175,0.1131720034396932,0.0586821192388905,0.2911495195686921,0.4686400406360832,0.7774335171015614,0.2336048431878356,0.6109671341731335,0.5985823202437565,0.0713040317086941,0.1639260981253748,0.1578940833284381,0.2549567036774884,0.3796765030014188,0.2108975317422889,0.0794767622963655,0.4125642758603118,0.1965226496366308,0.3968899420805399,Healthy,0
158,0.0732892340824522,0.1389952258412401,0.1472875612449396,0.2000771817457448,0.3755385303835,0.4365714963222857,0.3048237651274505,0.4597235879679417,0.334735744922916,0.0930770496913786,0.1767256727599749,0.1098998930540669,0.2405544511458316,0.3875951878173205,0.2393209580374685,0.1388150710059738,0.5581870161949269,0.2340855228607627,0.3736695376485423,Low_severity,1
159,0.0378201468136763,0.1151353462938782,0.1289928064889663,0.1718890404596293,0.3477794792326547,0.4588913393163001,0.3384666034363154,0.5025635821323289,0.3359841530240381,0.0877760783245453,0.0943137430396711,0.0968550907619862,0.2455624204177235,0.3160552578836254,0.1880939358160321,0.1196190694467363,0.5308662469725891,0.1255174831374828,0.540346649832356,Others,3
160,0.072461315400886,0.1059572490047222,0.0715700958392884,0.2852808667506601,0.4443788846182671,0.7225690967513168,0.2180441192886416,0.6149362452100637,0.5504343170034127,0.0828254597786702,0.0880732906653611,0.0528683366283725,0.2584890231280771,0.3390083902936364,0.1943886765022579,0.08656319577299,0.7301787373614845,0.1347610305196898,0.5875576284724012,Others,3
161,0.0558857131005572,0.1071483501716564,0.1021340990930614,0.229845890222303,0.3733398108144106,0.570390311792557,0.2378934386963752,0.5540021217098687,0.4170368509605872,0.0733808770335722,0.0891068217929832,0.132026277752695,0.2231032532804041,0.3815114742779383,0.236906805579032,0.1379452139632991,0.4858166620442757,0.2619986146173533,0.6213201971240192,Others,3
162,0.0849631392679582,0.1421717557731632,0.1659970706463019,0.2029548476212406,0.2905146318868505,0.2727587497748887,0.1774370815250678,0.3428415599481459,0.1952682244934157,0.0783081408006627,0.1542237492000626,0.0796652819009748,0.2048253111481114,0.3458299862131326,0.2662973800350187,0.1625885513123079,0.6255409266755442,0.2560670454651388,0.3831712942904934,High_severity,2
163,0.0247638670909199,0.0966866631165663,0.0446578937690079,0.3242134040562203,0.4557509626792435,0.8215143749214353,0.1686456000208994,0.6499635122525006,0.6163875893248356,0.0414505434790263,0.0958174174242045,0.0827981042597416,0.2258743671055866,0.3666145080174734,0.1461372279872717,0.058592391893107,0.6315274560711768,0.2375405629053457,0.5855934153651375,Others,3
164,0.040197836813728,0.0912799040254998,0.0656181412102122,0.2839556972888255,0.4871070981317462,0.762565062929519,0.2634693335607159,0.6843639165989293,0.600568326620059,0.0577644131945665,0.1145017600591389,0.0626965209456743,0.2082675702487768,0.4460866281530948,0.1212955993251877,0.1196917997691347,0.7535432489981969,0.3634408680881748,0.5914943567622039,Healthy,0
165,0.0536082083483877,0.0960717176492522,0.0999447171192742,0.2592225201494191,0.3934495255328933,0.5948687338464421,0.2056576595725828,0.6074870335565602,0.4431847837622135,0.0466852348635464,0.1679297825785617,0.0884590832350771,0.2350477390678488,0.4384792748395553,0.1534128680420975,0.1043507185173799,0.6642526326673364,0.3020391633462738,0.4461501505483791,Low_severity,1
166,0.0599194256568527,0.0949328444337828,0.0920342170326657,0.2966842802590234,0.4807464687171853,0.6786406409211236,0.2367570213817136,0.6701884460146049,0.5435112556293153,0.0469797971566516,0.1061080244318885,0.0320729795220123,0.283340910930728,0.3741844875450084,0.1566061113431089,0.114686531225762,0.842105156842711,0.1381597985794501,0.5581524933830632,Healthy,0
167,0.0601702740046811,0.1195760024269446,0.1474868917632581,0.2555884821600299,0.3506092059563102,0.407797441343159,0.1567487399886686,0.4913663794822039,0.3052646653821343,0.0806114107251606,0.1389762404159601,0.1375826041560998,0.1912814890243342,0.4102019542001596,0.259811161188125,0.1860549451332436,0.4976762230430707,0.3639675665920482,0.4938756062115479,Others,3
168,0.0858155281355405,0.1057066982350799,0.1642521164612516,0.1759458666065314,0.3207563916015237,0.3226835664499631,0.2915439231490972,0.504263319596635,0.2383293248624882,0.0810605144275359,0.1400416597078655,0.1029050647630801,0.2308847006168553,0.2368635049500651,0.1988400482572802,0.1747121060268284,0.3942637787246814,0.0127820999889532,0.2568864911418038,High_severity,2
169,0.0578136203646662,0.1283573254894243,0.1444376913023842,0.2281034361607853,0.3332643025253316,0.3952811871475002,0.1873297290127069,0.4438851314595627,0.2896996412225091,0.145248816376976,0.105665765685648,0.0641734885723327,0.25788933731492,0.396838092365069,0.1851493237093011,0.1511607116578179,0.7215970651242857,0.2122238182659659,0.5794429674807259,Others,3
170,0.0500470223032076,0.1230542711785075,0.0667465615869081,0.2701235732794754,0.4215205689594163,0.7265981778776502,0.2188943510601566,0.5480721395526031,0.5384789138586225,0.0428936828838936,0.1407661130409794,0.1218635924935593,0.1898956148773519,0.3392565124757061,0.1676975533712995,0.1162829342096225,0.4714453298379527,0.2822645698232228,0.4135021744466234,Low_severity,1
171,0.0534328482971661,0.1475806874636235,0.060773154771213,0.2503293040769908,0.429038713651767,0.7518510322468054,0.2630524324242285,0.4881175098231206,0.5580841733095612,0.0702220395384773,0.0935851499402399,0.0736860507994766,0.2359341442023603,0.4108529792337155,0.1721655150911943,0.1353682874027686,0.6958509171307461,0.2704426675999572,0.6289529100685126,Healthy,0
172,0.0585599523472342,0.0879166104405293,0.0534720665495994,0.3142137096222619,0.4384125696082925,0.7825828959925666,0.1650206263233393,0.6659253798834629,0.5821349918521423,0.0347086442367914,0.140389281156274,0.0822920413469032,0.3073248046472044,0.3591490294524321,0.1685608483186844,0.1324052712815561,0.6271663567782959,0.077758828859709,0.4379238661987529,Healthy,0
173,0.0628880749231016,0.1365988897495196,0.1660204583403575,0.1637735500816878,0.2710653932526499,0.2403302109401264,0.2467392693677572,0.3298461727205437,0.1681461758285863,0.0797660218151792,0.1176535099686498,0.1441967538851582,0.229963608359685,0.3121562002935752,0.1941326501626026,0.1866895045067274,0.3680472425355104,0.1516133345838698,0.4525320989287563,High_severity,2
174,0.059000523616151,0.1151048680787444,0.1508163759716076,0.243979661450134,0.2702906125094622,0.2837146848804323,0.0511617186362891,0.402666227932582,0.1945608458603773,0.0750029052901741,0.1139238987542641,0.1217850083204556,0.1686083749347149,0.3035078278934102,0.2591036008325262,0.1552378935628433,0.427288691694708,0.2857335803147718,0.454167513000661,Low_severity,1
175,0.0533753347095264,0.1372212246346702,0.1633138397023362,0.239563559331593,0.2986479557355688,0.2929552126814859,0.1097791384054701,0.3703559195531521,0.2110283121560336,0.1022524338434762,0.0998336024280127,0.0492050758710567,0.2424200373396538,0.3235459285279985,0.2193072068210393,0.1673743352602031,0.7359895732520716,0.143340582439396,0.5283966506241636,High_severity,2
176,0.0556556903071213,0.1274816316014858,0.1499233647078855,0.2252654358406213,0.3159043573786219,0.3563141152855487,0.1674870302697773,0.4249631933804509,0.2577804336245844,0.0695528369029416,0.0991169441761391,0.1211389178396691,0.2086768946416784,0.4209708154559131,0.2978841410934137,0.1105058616534869,0.5530834058143765,0.33716301577803,0.6188453108519162,Others,3
177,0.0393446531597861,0.0887311795071084,0.060177601558146,0.2856172330396363,0.4867283541021567,0.7799343710364569,0.260390069433515,0.6916162672617859,0.6111591259526897,0.0649349920301625,0.0997812042062414,0.0767771501412292,0.2724511614399867,0.3817189732767854,0.1376633737780003,0.1014830993516913,0.6650913880411116,0.1670327121920767,0.5855403222161478,Healthy,0
178,0.057554045651566,0.1316894366107233,0.1667779223943533,0.2204355307506706,0.2716617418626773,0.2392206454360318,0.1040977342547806,0.3470234195960942,0.1676460780534482,0.0742951106934528,0.0663729784726251,0.1017059947777387,0.2017733352662935,0.4161528145907645,0.2803262201699455,0.182329350522258,0.6072056980096063,0.3469338194767487,0.7248935521094281,High_severity,2
179,0.0453828996013134,0.077351222069487,0.0927938630793518,0.2365165688507221,0.3821048208731423,0.6092056423191335,0.2353430619128878,0.6632921766614112,0.4451400374562742,0.0410030147251033,0.1076822950070237,0.0822876580594694,0.2447567204789171,0.360641786062942,0.2358649986546646,0.155671096498157,0.628438979835679,0.1914194771407356,0.5401376979761311,Healthy,0
180,0.0364682050492365,0.1286693858020237,0.1171469761103087,0.2159546190112191,0.3918519979095453,0.5396966120181635,0.2893969463337657,0.5056134490208691,0.4083825091092181,0.0608672567012813,0.1046875113612245,0.0475194579426419,0.2234466991816521,0.4231632694524189,0.1834049447441241,0.1419284091327715,0.7980828478426101,0.3088671377780601,0.6033442966595355,Others,3
181,0.0337397953890438,0.0855866031940247,0.060070400961464,0.3084525300692358,0.4574968610984969,0.7678740315901017,0.1945877008950091,0.6848123398287632,0.5858479458141426,0.0590991138071404,0.1283236735098494,0.0814559031940685,0.2550912886041864,0.3271087585946886,0.159749717649607,0.1636591131312001,0.6012582055557993,0.1236988391481555,0.4364754705023091,Healthy,0
182,0.0565540607121575,0.0920589738246874,0.0771940748376371,0.2994625249004016,0.450780183351932,0.7075839450872599,0.2016916083116889,0.6608241221819783,0.5451295675033359,0.0671274027893888,0.1168639280068617,0.0335896844385288,0.2419751280737727,0.3880990567540638,0.1350504526922915,0.1293917539767084,0.8406896786310554,0.2319154350375717,0.5371386357667746,Healthy,0
183,0.060773140589577,0.0877156991759778,0.0962376215121654,0.2508656605910337,0.4271229277493709,0.6322320371760651,0.2599708463969631,0.6592497353983638,0.48499813649643,0.0850351342857031,0.0968671144702398,0.0792928323468935,0.2378172648198517,0.3512419372818883,0.1581908882978518,0.1257617875214831,0.6316542219562807,0.1925522461194764,0.5676627638228474,Healthy,0
184,0.0796958700844744,0.1262002056301613,0.1889515074077689,0.1953729436060917,0.2480027301393758,0.1351428082334037,0.1187024675681637,0.3254985807600125,0.0945369907598645,0.0788731622460195,0.1160039858253948,0.1158774443537745,0.1866632788313553,0.3922380208959976,0.2255151174882467,0.1252098657336288,0.5438932593920828,0.3551119027742077,0.5435088627415021,Low_severity,1
185,0.0380572206466372,0.0979148086836209,0.0684158601607263,0.2240255932511561,0.4196049337466944,0.7196190776505925,0.3038689625363144,0.6215997162782428,0.5331705705257783,0.0641246679364533,0.1051888870301695,0.110799922200888,0.2653746963743338,0.3914833529635691,0.1811237889299005,0.1680342579855493,0.5588150046819295,0.1919876854920933,0.5764253422679891,Healthy,0
186,0.0299183793711398,0.0998523159511994,0.086196606738363,0.2728048368477655,0.4405219892892268,0.6727033851151594,0.2351196482399664,0.6304327760115367,0.5176570054176887,0.030901594925115,0.1471597531897021,0.0558211552635641,0.2577395874356573,0.3039414453987308,0.1214473738085255,0.1456339122022007,0.6896778310986091,0.0822563968911803,0.3475532601102001,Healthy,0
187,0.0486335099475362,0.1239600471575748,0.116015121353435,0.222489593225082,0.3996172923925611,0.5500084235953994,0.2847222933268489,0.5264881124760562,0.4188555335583057,0.0879584353779622,0.0978244127009575,0.1351107521223788,0.1893354827802304,0.3078532172458595,0.2808232680254188,0.1953089095407449,0.3899695620161806,0.2383757604696364,0.5177234065689943,Others,3
188,0.059561142548767,0.1356817188181163,0.105322845164556,0.262138383352048,0.4239565426291253,0.6020141815701615,0.2358538930245895,0.5151092119139987,0.4643545298438044,0.0596070682302466,0.0990537796591451,0.1184765091288832,0.2699538563109627,0.3240881721053615,0.1877983497772994,0.2033629653016683,0.4645912150130442,0.0911287639676224,0.531817730451496,Low_severity,1
189,0.0878902526198128,0.1459572216572517,0.1719011238962916,0.2149786480310202,0.3252200473624882,0.3084135867277021,0.2040756489631328,0.3804572875049418,0.2306423650687979,0.1004845801541787,0.0992686749674269,0.0995076748812444,0.2166156233841176,0.3680413558014558,0.2278754462867047,0.1232291680016924,0.5743433593009637,0.2589992727501073,0.5751485376673964,High_severity,2
190,0.0875177235336467,0.1484596455808211,0.1555803413962247,0.2088035240041342,0.2980458567871208,0.3140592760326305,0.1760726877946821,0.3350153814745905,0.224090187007696,0.1125985689800043,0.0899626017309091,0.0796054993847528,0.2275790916326533,0.3644061360166064,0.2023690588017672,0.1222505622890152,0.6414260661759716,0.2311325316803691,0.6040106008309943,High_severity,2
191,0.053037705961866,0.1182559907836263,0.0264815927788382,0.2925921716621978,0.4097773627749644,0.8785969092819125,0.1668426453130144,0.5520889353422082,0.6140861474100473,0.0631128071590885,0.115957305157877,0.0351022992111225,0.2784429746682062,0.3810668253380264,0.1634307561916948,0.0327389853992171,0.8313075279231725,0.1556062558416119,0.5333936602145205,Healthy,0
192,0.0782664128374376,0.155086132470344,0.1454082637711442,0.1381251984480864,0.255339011416698,0.2743143982551747,0.297902096378455,0.2442659287315638,0.1830659120605647,0.0665986268064331,0.138342840400582,0.1299908399499624,0.2216243173042339,0.2899312726031038,0.22896747319677,0.2024089426393341,0.3808811869437559,0.1335279227644504,0.3539518910899412,High_severity,2
193,0.0632390610321295,0.116982747717653,0.1379197215341057,0.2475683650787488,0.4128642430468944,0.499187592946625,0.2502842469230397,0.5584281886782003,0.3924848457633573,0.0760534736098243,0.1508357241468528,0.074543564736549,0.2721144085583812,0.3876638266996028,0.2015057991175306,0.1619195057330582,0.6774453800709228,0.1751337221605072,0.4397925721209705,Low_severity,1
194,0.0635595383490903,0.1380354570452706,0.1507008229968074,0.2358241425237631,0.3828002571638377,0.4350496049551421,0.2375853825266122,0.4699462679709736,0.3368638484600615,0.0864396595289171,0.1474846144188956,0.1337995953461175,0.2236647031888234,0.3051085613191238,0.2084751735057525,0.1511944957616507,0.3903070912935094,0.1540241604425449,0.3482685010510801,Low_severity,1
195,0.0467931533269631,0.117144055876105,0.1059324056605396,0.2991230477064542,0.4618536006035322,0.6268579905392333,0.2138443449723166,0.5953556821340094,0.4999895009697811,0.0622674609792447,0.1704523761566353,0.0607066920648211,0.282615079573466,0.4041022696646588,0.2071125825056227,0.0868960342287131,0.7387886333389907,0.1769100347122088,0.4066626128730259,Healthy,0
196,0.1079266815741853,0.1519058637422916,0.1801805167077702,0.2206169851787346,0.2354642381139335,0.1330071431549234,0.032553966655346,0.2157068239681934,0.0905652346857952,0.0747937570692553,0.1292418688978732,0.0930725027205458,0.2192825343830186,0.3338624835940075,0.2434465900360587,0.1672785375206581,0.5639968346282461,0.2071426940263027,0.4418455874903956,High_severity,2
197,0.0386698039510971,0.091957154198627,0.0900518983554532,0.2106701275021743,0.3798727682155308,0.6167390019657522,0.2865204914669564,0.6102105872043023,0.4482114124667439,0.0871749572027918,0.1103750449821791,0.0982070704793738,0.2556745056003032,0.3541294930268053,0.2210926869259645,0.1435398040236709,0.5657787656246706,0.1614534959563405,0.5247622533235864,Others,3
198,0.0495699058207452,0.0922413308377551,0.080864325195672,0.2575495861745611,0.4814608108648551,0.7123929911361172,0.3029879222096404,0.6784347690806767,0.5656410717457955,0.0818243865394737,0.0799259579387534,0.064099969062825,0.2603535461915341,0.3955043647587945,0.1838435667963001,0.1514529072823217,0.7210645577258488,0.2060672232670469,0.6637742519860286,Healthy,0
199,0.0881852089247339,0.1262502548855987,0.1511040338455598,0.190950845549383,0.2829029626261445,0.3036792721132492,0.1940516578959308,0.3828705263354053,0.2116669296029907,0.074419844482952,0.1426009874099361,0.107464149607504,0.2631454766189868,0.3422275411481463,0.2273568057920332,0.1648593071857716,0.5220541014359237,0.1306336130091278,0.4117467145176356,Others,3
200,0.0383392222325579,0.1208102195185909,0.0826841871546045,0.2588463672834123,0.3852824003622543,0.6466235438160389,0.1962899957736308,0.5225766400346459,0.4689183755566039,0.036348752455069,0.1175213081399347,0.114903861436219,0.2661659550251704,0.3925834354529888,0.1815886693914701,0.1526694310832315,0.5471655659538438,0.1919052711928236,0.5392267583627112,Healthy,0
201,0.0508481197789363,0.1119675103724992,0.130447887491002,0.248263388294393,0.4232691088156229,0.5288283062968668,0.2606064803630181,0.5816149106451722,0.4168404168543161,0.0841661917414668,0.1324255109545458,0.093552146279122,0.2284598922644667,0.3141683843406401,0.2295045073573344,0.1325997438934558,0.5410967108430054,0.1579506556724227,0.4069533312047791,Others,3
202,0.0446450689060251,0.1202452665539626,0.1165731358251665,0.2645364720832539,0.4298559521449429,0.573327487897045,0.2380778854916774,0.5628249403323785,0.4490741225391925,0.053265405454629,0.0831180130451421,0.0851297271361177,0.2304687812593259,0.4068926940113162,0.1931811109798381,0.1615357235014872,0.65395996817548,0.2768035402156611,0.6607502168904021,Low_severity,1
203,0.0464130655503807,0.1206396000891984,0.0844518371560382,0.2950929690259436,0.4213563939837304,0.6660717166830687,0.1762349601755203,0.5548321337852337,0.5024385559749044,0.0738640883210367,0.1192456300546846,0.0853482178413427,0.2502102062463751,0.4270835958607852,0.1732200747468455,0.1424768343135917,0.6668894648646662,0.2611472141988175,0.5634660406282758,Low_severity,1
204,0.0398494909126893,0.1307887292237148,0.106839974283419,0.2247689806580851,0.4355940045970699,0.6060719702555418,0.3192562706365573,0.5381613124347145,0.4730573402836209,0.0776759719316198,0.1215305765456269,0.0433443272034684,0.2184959310982604,0.379536152008048,0.1885247570568443,0.1012933265967266,0.795004360171525,0.269283581030151,0.5149126069638511,Low_severity,1
205,0.0808523733665089,0.1485338372381472,0.131702317250241,0.1847925368532809,0.329498119984385,0.4288716721955742,0.2813692630950905,0.3785610564567249,0.3086699637328546,0.0405153504423489,0.1287012403828136,0.1182690152208127,0.1942898462856344,0.3620661997868776,0.2155463751164017,0.1984336808969981,0.5075563417980119,0.3015629194391395,0.4755102728970243,High_severity,2
206,0.0585475849046942,0.087107656447563,0.1048529209859504,0.2499695095373368,0.4334734283120731,0.6104484905014275,0.2684992537228757,0.6653445198156493,0.4747358682772882,0.0716986692521863,0.0942496348039588,0.0857242388521787,0.1863286815307953,0.3787765591502632,0.1822265642276814,0.1622625313260784,0.6308973451893701,0.3405522790543082,0.6015035276753403,Healthy,0
207,0.0516023601285435,0.1038417599658304,0.06765017084772,0.2773882508121614,0.4416456054695402,0.7343383786258688,0.2284417530862779,0.6192697886487214,0.5558263148387421,0.0785831900781103,0.1380342299508318,0.1005657134124049,0.2089951682253941,0.4286746830052818,0.1708554242340792,0.1326417480198312,0.619962066036106,0.3445035300883607,0.5128566825222269,Healthy,0
208,0.0327891157432148,0.084767384187318,0.0553633335279641,0.2663741161445813,0.5337237249890765,0.8120368365676374,0.3341461445086364,0.7258897244288687,0.658845940349994,0.0800899930500523,0.1581978493752749,0.0899755022458856,0.3174169110069025,0.400054365441514,0.1495259817948702,0.1240368909264794,0.6327754360341036,0.1151787634533307,0.4332387935901216,Healthy,0
209,0.0567119191562778,0.0840725526298084,0.1042389803306091,0.2551419591568896,0.414750240330451,0.5983000178776923,0.2382596502776229,0.6629161545290237,0.4570871610374846,0.0751857860992048,0.0866456731426578,0.0813534516902297,0.2250975133609348,0.3272684588514963,0.2163832723846592,0.1821679631165707,0.6018155189848909,0.1849696589406637,0.581335033306466,Low_severity,1
210,0.050991820362115,0.1118300569034953,0.1065696367759944,0.2356919070439392,0.4172936440822393,0.5931395054014713,0.2781098857778685,0.5773008969541119,0.4552228990658592,0.0323140862325046,0.1360821614319904,0.1227902421038614,0.2954794505958431,0.3940776948832895,0.2286780800801436,0.0916605033817122,0.5248680240464831,0.1429877783645274,0.4866372479508749,Low_severity,1
